id,name,host_id,host_name,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,number_of_reviews_l30d,calculated_host_listings_count,availability_365,review_scores_rating
24797319,A jewel in the city,47853499,Marie,49.24476,-123.09356,Entire home/apt,$180.00,3,8,2018-07-28,0,1,0,4.63
24800538,Yaletown Modern,3004945,Julie,49.27351,-123.1271,Entire home/apt,$100.00,31,17,2022-08-14,0,3,248,4.82
24801728,modern family home near commercial drive,25751773,Theresa,49.26871,-123.05945,Entire home/apt,$199.00,3,3,2018-09-16,0,1,0,4.67
24809164,Cozy Private Suite with Sauna in Vancouver Home,1741913,Darragh & Deanna,49.27343,-123.03806,Entire home/apt,$105.00,2,96,2023-02-20,2,1,116,4.71
24830620,Downtown high-rise 2 Bedroom Condo (Worldmark),187709716,Jon,49.27997,-123.12491,Entire home/apt,$350.00,7,0,,0,1,0,
24832706,Spacious and Modern South Granville Terrace Home.,177048474,Randi,49.25356,-123.14052,Entire home/apt,$165.00,3,77,2020-12-05,0,2,0,4.81
24835418,Garden Studio Suite off Commercial Drive!,182517955,Pamela And Gavin,49.27264,-123.06388,Entire home/apt,$176.00,3,172,2023-02-28,3,1,97,4.96
24853244,Spacious private room in cute character house,186632727,Susan,49.27277,-123.06192,Private room,$85.00,4,6,2018-09-16,0,1,0,4.17
24874294,Katie's House-Spacious Room with Mountain/Sea View,53549710,Manna,49.25236,-123.18453,Private room,$85.00,2,19,2018-10-22,0,1,0,4.65
24886919,Great Value Central Downtown Gem!!!,188147834,Kristina,49.28041,-123.1249,Entire home/apt,$129.00,2,8,2019-07-05,0,1,0,4.63
24895883,Beautiful home by Lake in Vancouver,90879009,Conrad,49.25204,-123.06112,Entire home/apt,$425.00,4,4,2018-08-11,0,1,0,5
24896061,Clean and Comfy Condo in Downtown Vancouver,16143622,Gen,49.2804,-123.12469,Entire home/apt,$260.00,3,55,2023-03-06,1,1,0,4.87
24918275,Roomy 2 Bedroom Across VGH In Vancouver,139891966,Ishtar,49.26196,-123.12665,Entire home/apt,$165.00,30,8,2022-08-30,0,30,174,4.38
24920942,Entire apartment Central Downtown Vancouver!,57390399,Andrew,49.28927,-123.13857,Entire home/apt,$110.00,2,4,2019-01-27,0,1,0,5
24946435,Outstanding views!  Free parking.pool A/C Licensed,187881364,Vic,49.27887,-123.10727,Entire home/apt,$313.00,2,98,2023-02-27,2,1,334,4.86
24946452,Lovely Loft in the Fraserhood!,43893276,Harriet,49.25446126,-123.0806498,Entire home/apt,$150.00,30,0,,0,1,140,
24948099,Large Room in Lively Walkable Neighbourhood,57488206,Jessi,49.28201,-123.05644,Private room,$65.00,4,1,2018-09-28,0,3,0,5
24961531,Furnished 1 bedroom unit in the heart of the city!,106622944,A,49.28078,-123.12474,Entire home/apt,$125.00,30,16,2023-01-17,0,2,219,5
24968566,Trinity Enclave,4944151,Margaret,49.29005,-123.0551,Private room,$76.00,3,87,2023-02-22,1,2,25,4.86
24972517,Corkscrew Willow Estate,183964355,Jamie,49.25628,-123.17667,Entire home/apt,"$1,574.00",2,143,2023-02-20,1,1,286,4.97
24983102,Suite in heritage  home Kitsilano June 1st -Aug 8,125892205,Valerie,49.26297,-123.14766,Entire home/apt,$187.00,30,1,2022-07-31,0,1,56,5
24993810,2 Bedroom Condo in Downtown Vancover,23977001,Emma,49.28106,-123.12318,Entire home/apt,$140.00,30,7,2023-02-11,0,12,285,5
25034146,Forest Hideaway In The City ~ hot tub! by UBC,141458230,Janna,49.23277,-123.19773,Entire home/apt,$239.00,1,89,2023-02-26,2,1,335,4.99
25074332,Charming South Granville 1 Bed 1 Bath,139891966,Ishtar,49.26196,-123.12688,Entire home/apt,$120.00,30,10,2022-12-10,0,30,172,4.4
25076407,Living in style - Room A,189413853,Irene,49.27696,-123.02632,Private room,$90.00,26,17,2022-09-10,0,4,90,5
25080824,Spacious Heritage Home in Vancouver,3150401,Heather,49.25586,-123.07623,Entire home/apt,$195.00,3,2,2018-07-29,0,3,0,5
25087027,"Private studio 1 bed,1 washroom",161213459,Jessi,49.23362,-123.07861,Private room,$65.00,1,275,2023-02-26,1,1,3,4.64
25102944,"??? Cozy Garden Suite, private, clean, close to DT!",35833081,Nicole And Paul,49.25898,-123.06895,Entire home/apt,$139.00,2,337,2023-03-11,4,1,157,4.95
25103609,Close & convenient in Vancouver  Spacious living !,5438862,William,49.22971,-123.112,Private room,$71.00,5,87,2023-02-05,0,5,63,4.9
25109301,Bright & Luxurious Home in the Heart of Downtown,155141803,Ali,49.28627,-123.12757,Entire home/apt,$295.00,1,23,2019-09-27,0,2,0,4.91
25142791,Lovely home & great neighborhood,59265845,Chris,49.27416,-123.06224,Entire home/apt,$105.00,2,139,2022-11-28,0,1,0,4.92
25157667,Fully Furnished 1-Bedroom Newly Renovated Suite,185055267,David,49.24383,-123.09361,Entire home/apt,$95.00,30,3,2022-07-09,0,1,317,5
25166793,"Spacious, Private Suite in the core of Kitsilano",57056932,Dimitrios,49.26811,-123.16668,Entire home/apt,$170.00,3,174,2023-03-05,3,1,53,4.9
25168981,The Yellow Room,170626910,Robert,49.20659,-123.11822,Private room,$90.00,2,159,2023-02-19,1,2,333,4.59
25181840,Central & Renovated 1 Bed 1 Bath In Vancouver,139891966,Ishtar,49.25998,-123.12644,Entire home/apt,$135.00,30,13,2022-12-18,0,30,174,4.69
25193115,??????family???near UBC,54661165,Cathy,49.23426,-123.20294,Private room,$70.00,2,51,2021-10-01,0,1,0,4.56
25193768,Make yourself at home,126012510,Cherlyn,49.29192,-123.04486,Entire home/apt,$115.00,30,39,2022-12-24,0,1,241,4.74
25213246,2BR COZY SUITE- UBC/YVR/DT- Private Entry+Kitchen!,34696573,Cammy,49.22402,-123.16,Entire home/apt,$183.00,30,69,2022-07-01,0,3,0,4.68
25234314,Live Your Downtown Dreams..!!!  One Bedroom apt.,190660769,Hulya Fatma And Muzo,49.27891,-123.123,Entire home/apt,$173.00,1,234,2023-02-24,5,1,34,4.79
25264363,Character home with Bohemian decor,38126104,Valentina,49.23403,-123.1913,Entire home/apt,$350.00,2,9,2019-07-23,0,1,0,4.88
25270770,Convenient skytrain room:  airport to downtown.,190921577,Sharon,49.22632,-123.11572,Private room,$74.00,3,231,2023-03-01,2,4,21,4.85
25314294,Bright & Cheery One Bedroom In Downtown Vancouver,139891966,Ishtar,49.25997,-123.1276,Entire home/apt,$115.00,30,15,2022-12-17,0,30,160,4.53
25320714,Newly renovated family home,840735,Becky,49.24234,-123.09658,Entire home/apt,$350.00,4,1,2022-12-29,0,1,118,5
25343038,Beautiful 2 bedroom apt w rooftop patio,43603359,Hannah,49.26777,-123.1502,Entire home/apt,$200.00,2,29,2023-01-02,0,1,12,4.88
25346154,Yaletown Loft,191396742,Kosi,49.2766,-123.12696,Entire home/apt,$210.00,30,4,2022-06-26,0,1,337,5
25351552,2 Bdrm Downtown Vancouver Resort - 1080 Hornby,191430457,Cal,49.2805,-123.1249,Entire home/apt,$399.00,5,1,2018-08-08,0,1,0,5
25352164,2 bedrooms condo on the beach west end Vancouver,168664623,Mustapha,49.27672,-123.1347,Entire home/apt,$169.00,1,73,2019-02-03,0,1,0,4.7
25352392,Kitsilano Modern Heritage Coach House,145729573,Joshua,49.25711,-123.15114,Entire home/apt,$250.00,14,54,2023-01-16,0,1,0,4.94
25369132,Modern living in Coal Harbour-1,129345091,Ehsan,49.28834,-123.12292,Entire home/apt,$177.00,2,162,2023-02-28,4,2,58,4.9
25412425,"SLUMBERLAND Mountain View, Beach/Downtown Location",100036356,Ryan,49.28607,-123.13694,Private room,$36.00,2,60,2020-03-15,0,1,0,4.43
25432407,"Cozy, Chill out Nook!",191993016,Jay,49.23578,-123.06114,Private room,$65.00,3,0,,0,1,0,
25479410,MODERN Downtown Suite in Trendy Yaletown,57642500,Dan,49.27892,-123.11946,Entire home/apt,$279.00,2,9,2018-09-04,0,1,0,4.67
25492892,Vancouver Traveller Cottage,192402479,Jenny,49.25431,-123.15568,Entire home/apt,$144.00,30,7,2022-10-27,0,1,266,5
25514583,Beautiful 1 bedroom With City View  DT Vancouver,24989145,Ayla,49.28041,-123.12469,Entire home/apt,$113.00,1,238,2023-03-07,5,1,44,4.82
25521321,Beautiful 1 bdrm in Mount Pleasant with huge patio,25854182,Jessica,49.25556,-123.09971,Entire home/apt,$186.00,2,1,2018-06-10,0,1,0,5
25549877,Skytrain sweet room: airport & downtown.,190921577,Sharon,49.22632,-123.11572,Private room,$66.00,4,228,2023-03-07,5,4,33,4.81
25670128,Living in Style - Room B,189413853,Irene,49.27834,-123.0267,Private room,$75.00,28,14,2023-02-07,0,4,89,5
25670214,Living in style - Room  C,189413853,Irene,49.27867,-123.02488,Private room,$75.00,28,28,2023-03-05,1,4,51,4.96
25731269,"Comfy, new 1 BR suite in great Vancouver location",19900158,Juliet,49.2506,-123.07084,Entire home/apt,$102.00,2,232,2023-03-12,6,1,33,4.85
25747863,Water view at the heart of downtown Vancouver,186382446,Tara,49.27562,-123.13298,Entire home/apt,$195.00,30,2,2022-09-12,0,1,365,5
25749994,"Luxury 1,850 sq ft condo, 3 bed. natural light",1711093,Barbora,49.2655,-123.14134,Entire home/apt,$700.00,4,3,2019-06-25,0,1,0,5
25750741,"Entire home-Steps to restaurants, shops & transit",193576212,Phil,49.27114,-123.07216,Entire home/apt,$275.00,5,11,2019-08-24,0,1,0,5
25750918,1 Bedroom Apartment in an Amazing Location!,193270692,Marziyeh,49.28557,-123.12443,Entire home/apt,$120.00,30,80,2023-02-06,0,1,199,4.53
25751097,Spacious Convenient Private Suite (Private Bath),152617795,Bobo,49.21307,-123.13501,Private room,$65.00,2,35,2018-10-15,0,1,0,4.83
25752951,Skytrain little cozy harbor---super convenient.,190921577,Sharon,49.22632,-123.11572,Private room,$44.00,6,175,2023-03-07,6,4,8,4.85
25808265,Cozy full house with sunny private backyard,4127612,Alexandra,49.23683,-123.08845,Entire home/apt,$175.00,2,1,2018-07-08,0,1,0,5
25811044,South Granville comfy private studio suite,177048474,Randi,49.25584,-123.14139,Entire home/apt,$85.00,3,99,2020-11-05,0,2,0,4.68
25831764,Beautiful Bedroom 2 with Ensuite Bathroom,19658238,Brian,49.2637,-123.03999,Private room,$57.00,30,86,2022-12-31,0,6,41,4.6
25841119,Mountain view condo with huge patio,3482030,Christian,49.2492,-123.09115,Entire home/apt,$165.00,2,0,,0,1,0,
25863673,Corner Unit in the Heart of Downtown,57844176,Mark,49.28594,-123.12242,Entire home/apt,$400.00,2,19,2020-02-23,0,1,0,5
25875124,Downtown Vancouver 2 Bed 2 Bath Yaletown!,194423877,Brandon,49.27588,-123.12391,Entire home/apt,$325.00,2,10,2018-08-26,0,1,0,4.8
25895164,Modern 1-bedroom apartment in heart of Chinatown,24087870,Brennan,49.28056,-123.09968,Entire home/apt,$200.00,4,54,2023-01-05,0,1,135,4.94
25915148,Cozy Bright Two Bedroom Private Suite,31034916,Biao,49.25578,-123.16912,Entire home/apt,$90.00,4,29,2019-03-27,0,1,0,4.5
25943082,PVT ROOM#2 w/PRIVATE entrance in NEW HOME,9085924,Gerry,49.23473,-123.03126,Private room,$70.00,3,156,2023-03-08,3,3,132,4.9
25943228,Deluxe suite in trendy Kits Beach area,67054523,Zoe,49.26705175,-123.1769489,Entire home/apt,$200.00,3,21,2022-11-29,0,1,307,5
25944851,2 Minutes From English Bay and Stanley Park,71218912,Thomas,49.28997,-123.1372,Entire home/apt,$100.00,3,2,2022-05-18,0,1,0,5
25947820,"Heritage home, modern touch.",191468035,John,49.25798,-123.15148,Entire home/apt,$115.00,5,160,2023-02-22,2,1,44,4.93
25953279,Vancouver Cozy Home,195092791,Selina,49.22645,-123.07235,Private room,$180.00,30,179,2022-11-21,0,1,179,4.89
25973255,Waterfront Seawall Granville Island (City Center),67679957,Adam,49.26724,-123.1364,Private room,$67.00,2,139,2023-03-08,5,1,38,4.93
25978732,Vancouver Downtown 1BR: floor-to-ceiling windows!!,317618,Edgar,49.27899,-123.12533,Entire home/apt,$231.00,1,7,2019-08-10,0,9,0,5
26007923,Light & Bright Downtown Vancouver 1 Bedroom Unit,139891966,Ishtar,49.25999,-123.12701,Entire home/apt,$110.00,30,8,2022-07-26,0,30,129,4.38
26034304,Central & Spacious Downtown Vancouver 2 Bedroom,139891966,Ishtar,49.26186,-123.12752,Entire home/apt,$165.00,30,8,2023-03-11,1,30,201,4.5
26043557,E2 - Downtown Apartment with City Views,21783759,Viviena,49.28211,-123.12338,Entire home/apt,$110.00,30,10,2023-03-01,1,8,243,5
26058626,Bright & Contemporary in the Heart of False Creek,195721080,Stephanie,49.26909,-123.10734,Entire home/apt,$89.00,60,54,2019-10-06,0,1,230,4.94
26102686,Spacious 1BR Apartment in Downtown Great Location!,18266171,Teresita,49.28495,-123.12346,Entire home/apt,$141.00,3,151,2023-03-10,5,1,184,4.75
26127040,"Prime location: 31st floor, amazing city views!",97645076,Sheila,49.27992,-123.10749,Private room,$209.00,3,110,2022-06-12,0,1,0,4.96
26133024,Heart of Downtown Vancouver 1 Bedroom View Suite,317618,Edgar,49.27861,-123.1249,Entire home/apt,$203.00,1,8,2019-09-01,0,9,0,5
26160268,"Modern new condo, huge windows with water view!!",171187170,Amirali,49.26879,-123.10977,Entire home/apt,$212.00,2,14,2018-09-28,0,1,0,4.77
26191400,Private Suite with King Bed in Vancouver.,10844593,Daniel & Sara,49.23181,-123.0941,Private room,$150.00,1,21,2019-12-01,0,2,0,4.95
26193323,Craftsman suite,196860515,Ruta,49.25852,-123.15032,Entire home/apt,$125.00,4,184,2023-02-24,1,1,6,4.93
26204770,Upgraded! Quiet Bedroom/balcony. 24hr pool/gym.,125368592,Fox,49.2795,-123.12098,Private room,$67.00,30,117,2022-04-30,0,6,291,4.78
26231164,Fantastic location in the ??? of Yaletown-1BD-1BATH,106428340,Shima,49.2772,-123.11778,Entire home/apt,$89.00,30,1,2020-11-05,0,1,23,5
26235197,Spacious 6 BR/4 bath 3 floor home getaway,72817495,Michael,49.21378,-123.06734,Entire home/apt,$400.00,3,130,2023-02-20,1,1,62,4.58
26235906,"???Downtown w/ parking, in-suite laundry, amenities???",197169851,Lily,49.27732,-123.12025,Entire home/apt,$130.00,30,9,2020-12-22,0,1,0,4.78
26259104,Feather and Fern Urban Farmstead,6860963,Rosie,49.27262,-123.05987,Entire home/apt,$229.00,3,3,2018-08-28,0,1,0,5
26284294,DT 2BR/2BA High-rise Amazing View+Pool+Gym+Parking,141625655,Peter,49.27851,-123.10834,Entire home/apt,$325.00,2,172,2022-08-31,0,2,177,4.7
26300480,Spectacular Condo Unit great location for tourist,261665988,Mae,49.23616,-123.02804,Entire home/apt,$90.00,4,26,2020-11-01,0,1,0,4.92
26303866,Home in the heart of Kitsilano,197782858,Kathy,49.26679,-123.16912,Entire home/apt,$190.00,2,51,2019-09-24,0,1,0,4.94
26305770,MODERN APARTMENT suite Historic Chinatown/ Gastown,152594916,Jordyn,49.28178,-123.10179,Entire home/apt,$300.00,3,55,2023-01-01,0,1,118,4.64
26306399,"*New Modern Studio in Van, Near Airport &Downtown*",5628803,Helen,49.21135,-123.10927,Entire home/apt,$67.00,1,299,2023-02-22,3,1,273,4.8
26307955,Sunny townhouse in unique cohousing community,138977538,Olive,49.24088,-123.06857,Entire home/apt,$175.00,2,6,2018-09-04,0,1,0,4.83
26312844,"Bedroom in Kitsilano; perfect location, cool folks",160521621,Taha,49.26249,-123.17031,Private room,$69.00,30,20,2023-03-01,1,3,54,4.7
26323484,Modern Studio in Trendy Chinatown. Prime location!,75039250,Mary,49.28137,-123.09992,Entire home/apt,$197.00,2,22,2018-11-12,0,1,0,4.86
26337636,2 Bedroom Garden Level Suite,198082822,Herve,49.2508,-123.10131,Private room,$90.00,1,25,2018-11-24,0,1,0,4.79
26342358,DOWNTOWN Room with Private Entrance,25074817,Tatiane,49.28057,-123.13068,Private room,$50.00,30,14,2022-12-31,0,5,30,4.29
26356375,*CLEAN Commercial Dr. Home- Rapid Transit Nearby!,183396597,Arthur & Lisa,49.25693,-123.06755,Entire home/apt,$229.00,2,47,2019-09-24,0,1,0,4.85
26367350,Cedar Cottage Character - 1 Bedroom house/apt,477778,George,49.24665,-123.06903,Entire home/apt,$271.00,3,55,2022-11-23,0,1,328,4.93
26396039,Spectacular Sub-Penthouse On the Seawall!,74806205,Adam,49.28821,-123.12152,Entire home/apt,"$2,140.00",3,0,,0,20,180,
26396221,Sub-Penthouse @ Fairmont Pacific Rim! -Water Views,74806205,Adam,49.28824,-123.1155,Entire home/apt,$834.00,21,1,2018-09-08,0,20,180,5
26396327,WORLDMARK BY WYNDHAM,162600289,Yan Bin,49.27872,-123.12722,Entire home/apt,$400.00,4,8,2022-08-29,0,1,16,4.88
26405239,Modern Sea view Downtown APT,198562074,Mei,49.27603,-123.11557,Entire home/apt,$235.00,2,13,2018-11-08,0,1,0,4.62
26419301,Downtown Vancouver Central & Stylish 1 Bedroom,139891966,Ishtar,49.25997,-123.12763,Entire home/apt,$130.00,30,5,2023-01-07,0,30,134,4.4
26425408,Relax in a Garden Hammock in Tree-Lined Cambie Village,19662415,Mindy,49.24948,-123.11406,Entire home/apt,$375.00,2,11,2022-12-28,0,1,0,4.73
26473360,MODERN 1 BDRM + 1 BATH + 1 PARKING DOWNTOWN,199082840,Hanna,49.27962,-123.12008,Entire home/apt,$250.00,30,78,2022-08-21,0,1,162,4.51
26497482,"Private, peaceful 2 bdr queen bed near SkyTrain",199275310,Mila,49.24124,-123.0276,Entire home/apt,$145.00,30,67,2022-11-06,0,2,317,4.91
26501281,"2 bedroom, AC, Close to St Paul?€?s, free PARKING",199097669,Melanie,49.28073,-123.12444,Entire home/apt,$130.00,3,194,2023-03-09,4,1,47,4.81
26505492,Haidy's House- Bmt room 1(ensuite bathroom),188209109,Haidy,49.22764,-123.11392,Private room,$45.00,30,12,2023-02-19,1,9,12,4.17
26521642,Beautiful Vancouver townhome,4099213,Emily,49.2531,-123.06785,Entire home/apt,$130.00,75,0,,0,1,0,
26524234,Private suite In the heart of Kitsilano,192870817,Shay,49.26832,-123.15837,Entire home/apt,$138.00,1,327,2023-02-26,4,1,15,4.8
26532098,"3 BD Close to Skytrain, Shopping in Vancouver",58189935,Marina,49.23109,-123.03373,Entire home/apt,$220.00,2,18,2022-09-05,0,2,298,4.78
26570417,Warm and Cozy House nearby beach,197985531,Matthew,49.27014,-123.17988,Entire home/apt,$206.00,1,9,2023-03-07,3,1,8,5
26574530,European-style in Strathcona,446480,Matthew,49.2781,-123.08991,Entire home/apt,$179.00,2,254,2023-03-05,2,1,116,4.78
26596850,The Other Room with great access to Vancouver and,25048648,Ben,49.28008,-123.03772,Private room,$93.00,1,29,2023-02-13,1,2,88,4.93
26605128,Best Vancouver Stay,81543148,Cecilia,49.26042,-123.11013,Entire home/apt,$85.00,30,97,2020-02-08,0,2,18,4.97
26639179,Bright Garden Suite in the Heart of Main,172110875,Ian And Aley,49.24614,-123.10186,Entire home/apt,$170.00,3,8,2019-11-27,0,1,0,5
26641669,1 Bedroom Executive Suite with outdoor patio,8165147,Jag,49.28721,-123.12752,Entire home/apt,$400.00,30,130,2021-05-21,0,1,180,4.66
26671279,"Bright, open-concept 3bd family home & huge yard",69132264,Mark,49.25089,-123.10329,Entire home/apt,$650.00,5,11,2022-08-19,0,1,36,5
26717650,Sub-Penthouse w/ Water Views & Huge Rooftop Deck!,74806205,Adam,49.27551,-123.12575,Entire home/apt,$760.00,2,1,2018-07-29,0,20,85,5
26755517,Vancouver Apartment in the Heart of Downtown,20124583,Mj,49.27743,-123.12961,Entire home/apt,$195.00,90,35,2020-03-18,0,1,222,4.97
26755609,Modern condo: location and comfort with parking,201185565,Joey,49.27909,-123.10886,Entire home/apt,$120.00,2,52,2019-06-03,0,1,0,4.73
26756317,Large Artist Studio in heart of Kitsilano,15395436,Erica,49.27032,-123.14916,Entire home/apt,$80.00,1,4,2020-01-05,0,1,0,4.5
26777676,House On Dunbar B&B  Business License  23-107184,2558633,Joanne,49.25412,-123.1905,Hotel room,$150.00,3,16,2022-08-23,0,3,0,4.81
26779568,Twelve Oaks Comfy & Clean 1 Bedroom In Vancouver,139891966,Ishtar,49.26177,-123.12837,Entire home/apt,$135.00,30,14,2022-10-22,0,30,167,4.79
26788017,"Cozy loft w/ 16 foot ceilings, water view & Sauna!",117714616,Christian,49.28191,-123.10273,Entire home/apt,$150.00,3,43,2022-08-22,0,1,0,4.44
26790723,City View-Art Gallery Themed Guest Suite Close to Skytrains,201457584,Hyung Kyu,49.2644,-123.04395,Entire home/apt,$220.00,1,172,2023-03-05,1,1,348,4.89
26801360,Beautiful Bedroom 1 with Ensuite Bathroom,19658238,Brian,49.2637,-123.03999,Private room,$60.00,30,80,2023-01-07,0,6,136,4.43
26815901,Gorgeous Townhome in Mt. Pleasant,597191,Whitney,49.26541,-123.07894,Entire home/apt,$175.00,30,0,,0,1,0,
26840662,Long Term Summer Rental with Large Private Patio!,184909039,Kaylie,49.25897,-123.13424,Entire home/apt,$100.00,30,8,2019-08-16,0,1,0,4.88
26841208,Super Central Downtown Sleeps 5/w Parking!,201570394,Cid,49.27893,-123.12517,Entire home/apt,$181.00,1,263,2023-02-24,4,1,48,4.68
26843460,Brand New Cambie Village Apartment Get-away,126363819,Peter,49.26098,-123.11539,Entire home/apt,$148.00,13,42,2023-01-30,0,1,118,4.95
26846418,Downtown/Coal Harbour 2BED + 2BATH,42226772,Jimmy,49.28796,-123.12499,Entire home/apt,$200.00,2,158,2023-03-12,2,1,116,4.73
26870031,???Brand NEW - Kitsilano Luxury Beach Retreat???,202088840,Sam,49.26914,-123.16404,Entire home/apt,$172.00,30,22,2023-02-13,1,1,172,5
26872346,House On Dunbar B&B,2558633,Joanne,49.25495,-123.19067,Hotel room,$150.00,3,20,2022-09-01,0,3,104,4.7
26878524,Modern furnished 1bd Apt in the heart of Yaletown,188064536,Sara,49.27305,-123.12057,Entire home/apt,$114.00,20,81,2023-01-31,0,1,25,4.81
26905511,2.5 bedroom New house 3 mins walk to subway,171212443,Vincent,49.26239,-123.07531,Entire home/apt,$130.00,2,236,2023-02-27,3,1,79,4.91
